and i think that's where we are .	我認為這是我們所在的地方 。
for example , new york passed a law that said that the teacher improvement data could not be made available and used in the tenure decision for the teachers .	舉例來說 , 紐約通過一個法律 , 說 , 老師改善數據 , 無法為老師們做出適當的決定 。
like , they come up to me now , all worried , and they say , " aren't you afraid you're never going to be able to top that ?	他們現在來找我 , 都很擔心 , 他們會說: 「 你不害怕你永遠不可能站起來嗎 ?
today , the disease is still prevalent in 30 countries , most of which face other health crises that exacerbate tb and trigger latent cases .	現今 , 疾病仍然存在於30個國家 , 大部分面臨健康危機 , 都面臨著其他的健康危機 , 造成缺乏的案例 。
not only were our lives not celebrated , but our struggles have been forgotten and , yeah , to some people , that makes trans issues seem new .	不僅是我們的生命不受歡迎 , 但我們的掙扎已經忘記了 , 是的 , 對 , 對 , 有些人來說 , 轉變似乎很新 。
the dog or the baby is a social conduit to the person , and you can tell by how they respond whether they're open to talking more .	狗或嬰兒是一個社交的溝通 , 你可以告訴大家他們如何回應他們是開放的 。
it's incumbent upon us , and this organization , i believe , to make clarity , transparency and empathy a national priority .	我相信 , 能讓清晰、透明、透明度和同理心 。
intense feelings of imposterism can prevent people from sharing their great ideas or applying for jobs and programs where they’d excel .	強烈的刻意感覺可以避免人們分享他們的偉大的想法或應用程式
it's amazing , when you meet a head of state and you say , " what is your most precious natural resource ? " they will not say children at first .	很神奇 , 當你遇到一個國家時 , 你會說: 「 你最珍貴的天然資源是什麼 ? 」 他們不會先說孩子 。
i had been working on a book about love stories for the past few years , so i had gotten used to writing about my own experiences with romantic love on my blog .	過去幾年來 , 我一直在研究愛故事的一本書 , 所以我一直在寫關於我自己的經驗 , 用我部落格來寫關於愛情的故事 。
and every project before that had been completely personal and it was a revelation when people just started commenting , started giving feedback on your code .	在這之前的每一項計畫都完全個人化了 , 當人們開始評論時 , 開始回饋程式時 , 開始給予回饋 。
this is one of three river deltas in coastal south india where communities came together to change the face and potentially , the fate of this planet .	這是南印度南部的三條河流之一 , 在那裡社區聚集在一起來改變臉孔 , 可能是地球的命運 。
in fact , they naturally improve water quality , filtering it as they feed off of sunlight and nutrients in the seawater .	事實上 , 它們自然地改善水品質 , 把它們從陽光和營養水中餵飽 。
coaxing his father from exile , shi lin took him to visit the lei feng pagoda to pay respects to his mother .	把他的父親從白天離開 , 林肯把他帶到黎巴哥去拜訪他的母親 。
these young future leaders are beginning to understand the real business of leadership , the real privilege of leadership , which is after all to serve humanity .	這些年輕的未來領袖開始了解領導力的真正生意 , 領導力真正的優勢 , 在所有人都能服務人類 。
you'll find the highest hiv rate in the world in african countries , and yet you'll find senegal , down here the same rate as united states .	你會發現在非洲國家中最高的愛滋病率 , 但你會發現9% , 在美國這裡 , 同樣的速度 。
the world health organization immediately called together an expert panel , looked at the situation , declared an international emergency .	世界衛生組織立即打電話給專家 , 看看這個情況 , 宣佈國際緊急狀況 。
fortunately , nobody has harvested any penguins and we're getting over 100 , 000 tourists a year to see them .	幸運的是 , 沒有人收集任何企鵝 , 我們每年有超過一萬名遊客去看他們 。
polar bears need ice to be able to move back and forth they're not very good swimmers and we know what's happening to the ice .	北極熊需要冰可以回來 , 牠們不擅長游泳 , 我們知道冰到底發生了什麼事 。
we're going to remember those moments when our kid took their first step or when we got picked for the football team or when we fell in love .	我們會記得當我們的孩子第一次踏上足球隊的時候 , 或是當我們在愛上時 , 我們會記得那些時刻 。
but even though most jobs left the factory decades ago , we still hold on to this factory mindset of standardization and deskilling .	但即使大部分的工作都離開了工廠 , 我們仍然保持著標準化和技能的工廠思維 。
and lately , to be involved in projects where i know about 50 percent of the project techniquewise and the other 50 percent would be new .	晚上 , 參與計畫 , 我知道大約有50%的專案技術 , 還有其他50%會是新穎的 。
and the poem begins with a certain species of forgetfulness that someone called literary amnesia , in other words , forgetting the things that you have read .	這首詩始於某種類型的遺忘 , 換句話說 , 為你讀過的東西 。
people would you describe you as right of center , and yet here you are with this visceral reaction against him and some of what he stands for .	人們會把你描述為中心 , 但這裡你對他的視覺反應 , 還有他所站出來的一些 。
so what would you do if you knew today that there was going to be a major technology cycle beginning in the next couple years , and that you could participate in it ?	所以 , 如果你今天知道 , 未來幾年來 , 科技循環會開始 , 你能參與它嗎 ?
it's complex , and a lot of the terms are quite technical , so the average person probably doesn't need to know at least a third of it .	很複雜 , 很多詞彙都很技術 , 所以一般人可能不需要知道至少三分之一 。
if we look around , we have many leds around us , so there's a rich infrastructure of lifi transmitters around us .	如果我們看看周圍 , 我們有許多led燈 , 所以我們周圍有豐富的基礎設施 。
and i believe the first principle of good design is actually really simple: we have to start with the commitment to design for the benefit of everyone .	我相信第一項好設計的原則其實很簡單:我們必須先從每個人的利益開始設計 。
but like so many theories that marx arrived at sitting in the reading room of the british museum , he got this one wrong .	但就像許多在英國博物館讀書室的讀者一樣 , 他得到了一個錯誤 。
