i want to leave you with one last thought .	我想要留給你們一個想法 。
if we asked witnesses to identify the apple in this lineup , for example , we shouldn't be surprised by a unanimous verdict .	假如 , 我們還問了 , 舉例來說 , 舉例來說 , 我們不應該是很不可見的 。
to test this idea , we recently performed an experiment in buenos aires , argentina , with more than 10 , 000 participants in a tedx event .	為了測試這個想法 , 我們最近在巴西的實驗中 , 很聰明的實驗 , 超過100個小部分 。
the man did as he was told , and shortly afterwards , mr . teszler received a visit from the white mayor of kings mountain .	他的男人被告知 , 短期後 , 很短的暴力 。
and so i was always hearing them talk about their lives and how inspiring they were , and they were really sort of the most hardworking and constantly inspiring people i knew .	於是我總是聽到他們談談論他們生命的生命 , 他們是最困難的 , 他們其實是最困難的 。
if you want to get to the phoenix islands , it's five days from fiji , it's five days from hawaii , it's five days from samoa .	如果你想要得到目標 , 它是五天 , 五天 , 五天 , 五天 , 五天 , 它是五天的 。
it's a historical fact that in 1885 , the average north carolina housewife walked 148 miles a year carrying 35 tons of water .	這是1885年的歷史事實 , 北極北極北極北韓的農業 。
going to a mosque regularly is actually linked to having more tolerant views of people of other faiths and greater civic engagement .	接下來 , 月球其實是用更奇怪的觀點 , 更奇怪和偉大的觀點 。
all the same elements of imagination and symbolism are there , but they're just partnered with player agency and system responsiveness .	所有我所想像的同理性和症狀 , 但他們只是玩具 , 但他們只是玩遊戲和系統互動 。
do you think i'll miss not knowing if my children are going to come home at the end of the day ? " she said " if you gave me 10 minutes my bags would be packed . "	你認為我的孩子不會知道 , 如果我的孩子會回到家裡 , 她說: 「 如果她10分鐘 , 她說: 「 如果她給我10分鐘 。 」
and that's why we have unmanned marine vehicles , one type of which you've already met , which is sarbot , a square dolphin .	而這也是為什麼我們沒有被判斷瘧疾 , 其中一個你已經見見過的 , 這是你所見的 。
you can walk into a book store – right now ! – and buy at least ten books written by credentialed experts on how the hell you do it .	現在你可以走進一本書 , 買了一本書 , 至少一本書寫的書 , 至少有多少書寫 。
and if you've watched that movie , " ten commandments , " all of those big miracles that happen in egypt are done through this staff .	如果你看電影的電影 , 「 約翰 」 的祖先 , 「 所有這些大型的大型影像 。
it was built entirely by hand off bamboo scaffolding , people carrying these baskets of concrete on their heads , dumping them in the forms .	它是整個細菌 , 把它們放棄 , 人們在腦袋裡 , 人們在腦袋裡 , 把它們放在頭上 。
so having people involved in planning for 2020 is not necessarily going to change anything , because the dictators are still the ones who control the agenda .	所以 , 2020年 , 人們不需要改變的人們 , 並不需要改變任何事 , 因為數學家仍然是控制的 。
the security council typically has the responsibility for providing the peacekeepers who build the security .	秘密的秘密有責任的責任 。
and so they gave me this name: kè , which means to overcome or to conquer , and wén , and that's the character for literature or the arts .	所以他們給我這個名名字 , 意思是 , 寫了 , 寫作者 , 寫作者 , 寫作者的角色 。
so we started doing what we were good at: we started texting , texting en masse , night and day , everyone we could reach , organizing our first climate strike via whatsapp .	於是我們開始做什麼:我們開始打電話 , 電子郵件 , 晚上 , 每天 , 每個人都可以到最初的氣候 。
one brooklyn paper called this bike lane that we have on prospect park west " the most contested piece of land outside of the gaza strip . "	一篇文章叫做這張圖片 , 我們有尊重的 「 公園 」 。
for example , if one actor says , " here is a pool of water , " and the other actor says , " no , that's just a stage , " the improvisation is over .	舉例來說 , 如果有人說: 「 這裡是一個水池 , 另一方面的演說: 「 沒錯 , 不可能 。 」
and by everything i mean , of course , me and you , the earth , the sun , the 100 billion suns in our galaxy and the 100 billion galaxies in the observable universe .	順便我說 , 當然 , 地球上 , 太陽系 , 太陽系 , 太陽系 , 太陽系的太陽系 。
the more i've seen and learned about our respective generations , the more i realize that we often don't trust each other enough to actually share our respective wisdom .	越多的世代 , 了解我們尊重的世代 , 更了解我們通常並不相信我們 , 我們通常不相信我們對尊重的尊重 。
some very friendly colleagues advised me to do something more useful for my tenure , and we were constantly struggling for research funding .	有些友善的同事 , 對我來說 , 對我來說 , 很有趣 , 我們很有用 。
by rallying citizens together , we helped persuade our government to do the unthinkable , and act to fix a problem miles outside of our borders .	由理由的公民合作 , 我們協助我們的政府 , 協助我們承認不可行的問題 , 來解決一個不可行的問題 。
and they'll be thinking about things like , is this thing going to cause pollution or is there going to be a lot of traffic that wants to go to this thing that i've built ?	他們會想的事情是 , 這會造成污染 , 或是有許多的影響 ?
we've got to start having conversations like this , and i don't think there's any better way to start than using the market , but also to bring other people to the table around it .	我們必須開始談談談像這樣的對話 , 我不認為有任何更好的方法 , 但也需要我們市場 。
then , they spin that solution in a glass tube at a breakneck 5000 rotations per minute , making the solution spread out into a thin film .	接著 , 他們把解決方案的解決方案的解決方案在五百個角落中 , 把解決方案轉換成方案 。
and now when i looked through the microscope , i could see this fresh , young , human heart muscle growing back in the injured wall of this rat's heart .	現在 , 當我觀察微鏡時 , 我可以看到這隻老鼠 , 很年輕的心臟 。
now these cameras can detect heatemitting objects from the ground , and therefore they are very useful for detecting poachers or their campfires at night .	這些攝影機可以偵測物物物物物體 , 裡面有很有用的物體 。
