i want to leave you with one last thought .	我想要留下最後一個想法 。
a tiny subset of them choose a profoundly nihilistic route , which is they die in the act of killing as many people as possible .	其中一個小小小的小小小部分 , 他們選擇一個非常美麗的路徑 , 牠們死於許多人可能的行為 。
there are a lot of gardeners out there that would be interested in scaling up their production if they could , if they had a financial incentive .	這裡有很多花園 , 如果他們能在他們的產品中被興趣 , 如果他們能做到 , 如果他們有一份金融獎勵 。
now , try to imagine 40 , 50 films wrapped , distributed , every week in the streets of lagos , nigeria and west africa .	現在 , 試著想像一下40、50部電影 , 每個星期間 , 每週在拉哥的街上 , 奈及利亞和西非的街道 。
a high degree of interconnectivity can be bad for stability , because then the stress can spread through the system like an epidemic .	國際網路的高度可能是穩定的 , 因為那時壓力可以在系統中傳播 , 像是流行病 。
and this is one of hundreds of ways in which this typeface was designed to look geometrically perfect , even though it's mathematically not .	這是一百種方式 , 這類型的設計是設計的 , 去尋找數位完美的完美 , 甚至數學並非如此 。
i can't take credit for christopher's journey to success , but i certainly did my part to keep him on the path .	我無法為克里斯的旅程進行評論 , 但我肯定是我的一部分 。
in the year 2013 , president chavez died , and i had to think about what to draw as the cartoon of the day at " el universal . "	在2013年 , 總統翻譯了 , 我必須考慮一下 「 電子大學 」 的漫畫 。
only we're not living with each other ; our crazy selves are living with each other and perpetuating an epidemic of disconnection .	我們不只跟彼此相同 ; 我們的瘋狂的燃料是與彼此互相相相相互相相相互相連結 。
so we had some good ideas: we took old automobile windshields , put paper behind them and created the first alternative to the whiteboard .	我們有一些好點子:我們拿了古老的汽車 , 放在後面 , 把紙張放在白板上 。
and like so much of africa's relationship with enlightenment europe , it involved appropriation , denigration and control of the continent .	如同非洲的關係 , 與美國人際關係 , 它涉及了適應 , 偵測器 , 偵測器 , 偵測器和控制 。
and it also suggests that there is something not only in young mouse plasma , but in young human plasma that has the capacity to help this old brain .	它也建議 , 在年輕的塑膠中 , 但在年輕的人類塑膠中 , 但在年輕人類塑膠中有能力協助這個老的大腦 。
there's a very vibrant debate going on on campus now over whether they should have an honor code , and if so , what it should look like .	現在有個非常勇敢的辯論在營地上 , 無論他們應該有一份榮譽的密碼 , 如果這樣 , 它應該是這樣 。
so he decided he didn't need the opiates anymore , he didn't need the mdma anymore , and he was dropping out of the study .	所以他決定他不需要任何動作 , 他不需要 「 dma 」 , 他不需要 「 dma 」 。
you have desires , maybe for a cookie , maybe for something that we don't want to talk about at 11 o'clock in the morning in a school .	你有破壞的鏡頭 , 或許是 , 也許我們不想在學校上談談的一件事 。
from tomi lebrero and his bandoneon and his friends in buenos aires , argentina , to many other places and musicians around the world .	從米羅和他的丈夫和他的丈夫和他的朋友在布魯諾 , 阿根廷、阿根廷、阿根廷 , 到世界上許多其他地方 。
i want to tell you how 20 , 000 remarkable young people from over 100 countries ended up in cuba and are transforming health in their communities .	我想要告訴各位 , 有超過一萬多名可靠的年輕人 , 從巴巴嫩到100個國家終結 , 在他們的社區中 , 改變健康 。
but if everyone is a reporter , nobody is , and different sources may disagree , not only opinions , but on the facts themselves .	但如果每個人都是複製者 , 沒有人 , 沒有人是 , 不同資源可能會消失 , 而不僅有意見 , 但事實上事實上 ,
as one seventh grader who recently completed our program said , " i could see myself as a scientist , because i enjoyed this game . "	身為一個七層級的畢業生 , 他最近完成了我們的計畫 , 他說: 「 我可以看見自己身為科學家 , 因為我很享受這個遊戲 。 」
i walked back the two miles from my neurologist's office to my house , my legs wrapped in this strange , almost electric kind of pain .	我從我的神經學家的辦公室走回我的房子裡 , 我的腿在這個奇怪的邊緣 , 幾乎是電池 。
in 2012 , we entered the competition for the angelini innovation center , and the aim was to build the right environment for knowledge creation .	2012年 , 我們進入了 「 外科創新中心 」 的競爭 , 而這個目標是建造了知識創意的環境 。
so the pilot in the cockpit of the fly , the actor , can tell which odor is present simply by looking at which of the blue leds lights up .	所以在飛機中 , 飛行器可以告訴哪些石油是哪裡的藍色led燈的 。
in fact coming back to the land mass africa is so big that you could fit in the continental united states , china , and the entire europe into africa , and still have space .	事實上 , 回到大陸的非洲 , 非常大 , 你能在美國 , 中國 , 中國 , 而整個歐洲的整個歐洲 , 而整個歐洲仍有空間 。
they said , " anybody can steal my pin number and take away my hardearned money , but nobody can steal my thumb . "	他們說: 「 任何人可以偷偷我的筆錢 , 把我的硬幣丟掉 , 但沒有人能偷偷我的拇指 。 」
and i have for you today the story of that journey , but also the notion that science can be as powerful as a translator as it can be for invention .	我今天要給各位看這段旅程的故事 , 但同時 , 科學也能成為一個翻譯者的轉譯者 。
all of these things are made possible because of computers , and therefore because of cyber , and when something goes wrong , cyber can make all of these things impossible .	所有這些東西都能做到 , 因為電腦 , 會因為網路berberber , 而當網路犯錯時 , 網路會犯錯 , 網際網路可以做出所有不可能的事 。
the second thing that happened was , we heard from others in our academic field who said , " well , people are reporting this , but how can you really show it ?	接下來發生的第二件事是 , 我們聽說: 「 嗯 , 人們說: 「 嗯 , 大家在報告上報告嗎 ?
building on this strength , they attracted investment and started to process , being able to export highervalue products like starch from cassava .	建造這首歌 , 他們吸引了投資 , 開始處理過程 , 開始處理過程 , 開始開始處理過程 , 能夠在加拿大的評價中探索更高的產品 。
until a couple of days later i saw some spotting and then i noticed heavy blood flow , and we had in fact had an early stage miscarriage .	直到幾天後 , 我看到一些點 , 然後我注意到最愛的血液流 , 我們其實有個早的缺陷 。
